n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,kinnennScore,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,tag,url
2,0,3.7,0.675,0.7138851546,駅至近にもかかわらず、館内は街の喧騒から一線を画し、またインターナショナルな雰囲気です。,0.36,0.851358024691,4.03,0.7575,9100.0,388,1.0,4.66,0.915,4.13,0.7825,ホテルメトロポリタン,池袋,4.07,0.7675,4.07,0.7675,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=388
2,1,3.18,0.545,0.882888419435,羽田空港までモノレールで20分★観光・ビジネスにアクセス抜群！！ 全室無料Wi-F完備！,0.625,0.72049382716,3.54,0.635,4700.0,398,0.0,3.44,0.61,4.39,0.8475,チサンホテル浜松町,浜松町,3.53,0.6325,3.64,0.66,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=398
2,0,3.56,0.64,0.965469560207,東京ドームまですぐという至便な立地ながら大通りより一本入った閑静なたたずまいのホテル。朝食サービス付,0.442,0.810864197531,4.19,0.7975,2550.0,462,1.0,4.16,0.79,3.83,0.7075,ホテルウィングインターナショナル後楽園,水道橋,3.72,0.68,4.32,0.83,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=462
2,1,3.46,0.615,0.880929517957,池袋駅東口徒歩2分と絶好のロケーション。全室LAN接続無料。館内24時間営業のコンビニあり。,0.262,0.89975308642,3.75,0.6875,4751.0,610,0.0,4.67,0.9175,4.29,0.8225,第一イン池袋,池袋,4.13,0.7825,3.9,0.725,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=610
2,1,3.23,0.5575,0.940503168811,客室の窓からは浅草寺の境内がのぞめる部屋もあり散策が楽しめる。,0.539,0.762962962963,3.55,0.6375,3200.0,630,0.0,3.75,0.6875,4.09,0.7725,ヴィアイン浅草,浅草,3.96,0.74,3.72,0.68,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=630
2,1,3.58,0.645,0.794507393893,ビジネスや観光の拠点として幅広くご利用いただけます。ご宿泊頂きましたお客様に朝食バイキングサービス,0.425,0.819259259259,3.86,0.715,7001.0,716,0.0,3.94,0.735,4.21,0.8025,アートホテルズ浜松町,浜松町,4.33,0.8325,3.89,0.7225,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=716
2,1,3.39,0.5975,0.759938544267,銀座8丁目・並木通りに位置するレンガ色の建物,0.26,0.900740740741,3.65,0.6625,7901.0,767,0.0,4.49,0.8725,3.93,0.7325,銀座グランドホテル(旧：ホテルコムズ銀座）,新橋,3.8,0.7,3.78,0.695,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=767
2,0,3.91,0.7275,0.782024198195,JR山手線大塚駅南口より徒歩１分！駐車場完備！車派も電車派も◎ワンランク上のウェディングスホテル！,0.059,1.0,4.15,0.7875,7326.0,839,1.0,4.7,0.925,3.94,0.735,ホテル　ベルクラシック東京,大塚（東京）,4.38,0.845,4.26,0.815,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=839
2,1,3.21,0.5525,0.771461494143,ビジネスやレジャーの拠点として絶好のロケーション,0.805,0.631604938272,3.54,0.635,7601.0,858,0.0,3.59,0.6475,3.27,0.5675,ホテルヴィンテージ新宿,新宿,3.6,0.65,3.44,0.61,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=858
2,1,3.25,0.5625,0.87136546956,新橋駅から徒歩３分。銀座８丁目に有る立地条件の良いビジネスホテル。,0.262,0.89975308642,3.55,0.6375,5000.0,864,0.0,4.68,0.92,4.0,0.75,銀座国際ホテル,新橋,3.84,0.71,3.76,0.69,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=864
2,0,3.08,0.52,0.867486076436,池袋駅西口に近く、けやき並木の中に建ち、安価で清潔。シングルルームには、テンピュールの枕を使用,0.532,0.766419753086,3.04,0.51,5101.0,995,1.0,3.6,0.65,4.15,0.7875,ホテルニュースター池袋,池袋,3.13,0.5325,3.31,0.5775,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=995
2,1,3.13,0.5325,0.870366813904,東京メトロ副都心線池袋駅から徒歩１分で交通至便。シングルルームには、テンピュールの枕を使用。,0.385,0.839012345679,3.4,0.6,5026.0,996,0.0,3.9,0.725,3.5,0.625,ホテルスタープラザ池袋,池袋,3.55,0.6375,3.6,0.65,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=996
