n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,kinnennScore,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,tag,url
1,0,3.7,0.675,0.7138851546,駅至近にもかかわらず、館内は街の喧騒から一線を画し、またインターナショナルな雰囲気です。,0.36,0.851358024691,4.03,0.7575,9100.0,388,0.0,4.66,0.915,4.13,0.7825,ホテルメトロポリタン,池袋,4.07,0.7675,4.07,0.7675,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=388
1,0,3.05,0.5125,0.679277895141,快適化計画進行中！テンピュール枕、液晶テレビ、加湿空気清浄機、除菌消臭スプレー、LANケーブルを完備,0.236,0.912592592593,3.55,0.6375,10001.0,509,1.0,4.68,0.92,4.29,0.8225,渋谷東急イン,渋谷,3.78,0.695,3.78,0.695,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=509
1,0,3.94,0.735,0.765700019205,【東京スカイツリー(R)フレンドシップホテル】粋な町・浅草らしさでおもてなし。,0.168,0.946172839506,4.02,0.755,7751.0,570,0.0,4.51,0.8775,4.43,0.8575,浅草ビューホテル,浅草,4.45,0.8625,4.13,0.7825,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=570
1,0,3.46,0.615,0.880929517957,池袋駅東口徒歩2分と絶好のロケーション。全室LAN接続無料。館内24時間営業のコンビニあり。,0.262,0.89975308642,3.75,0.6875,4751.0,610,1.0,4.67,0.9175,4.29,0.8225,第一イン池袋,池袋,4.13,0.7825,3.9,0.725,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=610
1,0,3.23,0.5575,0.940503168811,客室の窓からは浅草寺の境内がのぞめる部屋もあり散策が楽しめる。,0.539,0.762962962963,3.55,0.6375,3200.0,630,1.0,3.75,0.6875,4.09,0.7725,ヴィアイン浅草,浅草,3.96,0.74,3.72,0.68,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=630
1,0,3.39,0.5975,0.759938544267,銀座8丁目・並木通りに位置するレンガ色の建物,0.26,0.900740740741,3.65,0.6625,7901.0,767,1.0,4.49,0.8725,3.93,0.7325,銀座グランドホテル(旧：ホテルコムズ銀座）,新橋,3.8,0.7,3.78,0.695,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=767
1,0,3.25,0.5625,0.87136546956,新橋駅から徒歩３分。銀座８丁目に有る立地条件の良いビジネスホテル。,0.262,0.89975308642,3.55,0.6375,5000.0,864,1.0,4.68,0.92,4.0,0.75,銀座国際ホテル,新橋,3.84,0.71,3.76,0.69,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=864
1,0,3.13,0.5325,0.870366813904,東京メトロ副都心線池袋駅から徒歩１分で交通至便。シングルルームには、テンピュールの枕を使用。,0.385,0.839012345679,3.4,0.6,5026.0,996,1.0,3.9,0.725,3.5,0.625,ホテルスタープラザ池袋,池袋,3.55,0.6375,3.6,0.65,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=996
1,0,3.6,0.65,0.798770885347,都会に息づく静寂の趣きゆったりとくつろげる和風旅館,0.641,0.712592592593,3.47,0.6175,6890.0,1186,1.0,3.68,0.67,3.3,0.575,ホテル江戸屋,御茶ノ水,3.65,0.6625,3.89,0.7225,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1186
1,0,3.88,0.72,0.283887075091,都庁、新宿中央公園に隣接。　新宿駅より送迎バスあり。,0.852,0.608395061728,4.12,0.78,20295.0,1357,1.0,4.34,0.835,4.04,0.76,ハイアット　リージェンシー　東京,新宿,4.23,0.8075,4.21,0.8025,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1357
1,0,3.61,0.6525,0.694680238141,池袋西口C６出口からすぐ！！広々とした客室には全室シーリー社製最高級ベッド導入！！,0.329,0.866666666667,3.81,0.7025,9600.0,1386,1.0,4.44,0.86,3.33,0.5825,ホテルストリックス東京,池袋,3.97,0.7425,3.79,0.6975,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1386
1,0,4.08,0.77,0.413174572691,今なら憧れのスイートが30%OFF！11～12月はお得に利用できる日もあるので今すぐ空室検索を,0.918,0.575802469136,3.69,0.6725,16929.0,1404,1.0,4.0,0.75,4.0,0.75,ヒルトン東京,新宿,4.15,0.7875,3.69,0.6725,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1404
1,0,2.96,0.49,0.660072978683,東京駅となり、神田駅より徒歩3分！ビジネスにレジャーに都内へのアクセスはどこへも便利。,0.257,0.902222222222,3.65,0.6625,10501.0,1667,1.0,4.2,0.8,4.0,0.75,ホテルユニゾ神田,神田（東京）,3.47,0.6175,3.72,0.68,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1667
1,0,3.58,0.645,0.73074707125,東京の主要エリアへ自在にアクセス。,0.3,0.880987654321,3.68,0.67,8661.0,1764,1.0,4.43,0.8575,4.09,0.7725,ホテルユニゾ新橋,新橋,3.97,0.7425,3.83,0.7075,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1764
1,0,3.21,0.5525,0.785327443826,渋谷駅から徒歩7分　コンビニはすぐ隣　☆ビジネスはもちろんショッピングに♪,0.62,0.722962962963,3.31,0.5775,7240.0,1770,1.0,4.34,0.835,3.54,0.635,渋谷東武ホテル,渋谷,3.56,0.64,3.41,0.6025,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1770
1,0,4.4,0.85,0.434415210294,六本木まで約17分/東京ディズニーリゾート(R)まで約50分/お台場まで約10分/銀座まで約10分,0.542,0.761481481481,4.36,0.84,16376.0,1799,1.0,4.2,0.8,4.3,0.825,ホテル　インターコンチネンタル東京ベイ,浜松町,4.54,0.885,4.24,0.81,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1799
1,0,3.08,0.52,0.683272517765,全客室をリニューアル。デザイン、機能を一新し、より快適で機能的な空間に生まれ変わりました。,0.491,0.786666666667,3.43,0.6075,9897.0,1872,1.0,4.79,0.9475,3.43,0.6075,新宿プリンスホテル,新宿,3.59,0.6475,3.64,0.66,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1872
1,0,4.56,0.89,0.602458229307,◆阪急阪神第一ホテルグループ◆　エレガンス＆エクセレンス。ヨーロピアンスタイル。,0.288,0.886913580247,4.18,0.795,12001.0,2876,1.0,4.82,0.955,3.43,0.6075,第一ホテル東京,新橋,4.27,0.8175,4.36,0.84,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2876
1,0,3.63,0.6575,0.594814672556,渋谷駅直結。最新の流行・情報が行き交う渋谷の中心にあるランドマークホテル。,0.178,0.941234567901,3.85,0.7125,12200.0,4778,0.0,4.76,0.94,4.15,0.7875,渋谷エクセルホテル東急,渋谷,4.1,0.775,3.75,0.6875,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4778
1,0,3.79,0.6975,0.775302477434,地上43階の超高層ホテル★JR水道橋駅地下鉄4線の駅から徒歩1～6分と抜群のロケーション♪,0.18,0.94024691358,3.96,0.74,7501.0,4805,1.0,4.65,0.9125,4.07,0.7675,東京ドームホテル,水道橋,4.36,0.84,4.09,0.7725,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4805
1,0,3.24,0.56,0.875168043019,楽天トラベルアワード受賞記念プラン、クオカードプランなど嬉しい特典付きプランが人気☆駅から3分♪,0.293,0.884444444444,3.69,0.6725,4901.0,4819,1.0,3.89,0.7225,3.41,0.6025,アーバイン東京・羽田　蒲田,蒲田,3.86,0.715,3.69,0.6725,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4819
1,0,3.34,0.585,0.844478586518,ＪＲ神田駅（東京駅隣）北口か西口から３分・バス・トイレ・アメニティー・ドライヤー・光回線・空冷蔵庫,0.253,0.904197530864,3.76,0.69,5700.0,5309,1.0,4.07,0.7675,3.78,0.695,グランドセントラルホテル＜東京都＞,神田（東京）,3.78,0.695,3.79,0.6975,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5309
1,0,3.03,0.5075,0.902093335894,羽田空港、都内へのアクセス良好！ＪＲ蒲田駅東口より徒歩１分の好立地,0.171,0.944691358025,3.35,0.5875,4200.0,5385,1.0,4.37,0.8425,4.05,0.7625,グランパークホテル　パネックス東京,蒲田,3.4,0.6,3.43,0.6075,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5385
