n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,kinnennScore,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,tag,url
5,4,3.13,0.5325,0.821394276935,■2014年春、全室リニューアル済！■Wi-Fi利用可■池袋駅から徒歩6分の好立地！,0.555,0.755061728395,3.52,0.63,6301.0,192,1.0,3.98,0.745,3.67,0.6675,アークホテル東京池袋（ルートインホテルズ）旧：アークホテル東京,池袋,3.71,0.6775,3.64,0.66,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=192
5,0,3.23,0.5575,0.87136546956,ＪＲ蒲田駅西口徒歩５分！毎朝4:00発から６便！羽田空港へ送りバス有（予約定員制）全館Ｗｉ-Ｆｉ完備,0.443,0.81037037037,3.55,0.6375,5000.0,223,0.0,3.42,0.605,3.33,0.5825,アーヴェストホテル（蒲田駅西口）,蒲田,3.42,0.605,3.71,0.6775,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=223
5,3,3.18,0.545,0.882888419435,羽田空港までモノレールで20分★観光・ビジネスにアクセス抜群！！ 全室無料Wi-F完備！,0.625,0.72049382716,3.54,0.635,4700.0,398,0.0,3.44,0.61,4.39,0.8475,チサンホテル浜松町,浜松町,3.53,0.6325,3.64,0.66,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=398
5,2,3.56,0.64,0.965469560207,東京ドームまですぐという至便な立地ながら大通りより一本入った閑静なたたずまいのホテル。朝食サービス付,0.442,0.810864197531,4.19,0.7975,2550.0,462,1.0,4.16,0.79,3.83,0.7075,ホテルウィングインターナショナル後楽園,水道橋,3.72,0.68,4.32,0.83,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=462
5,3,3.23,0.5575,0.940503168811,客室の窓からは浅草寺の境内がのぞめる部屋もあり散策が楽しめる。,0.539,0.762962962963,3.55,0.6375,3200.0,630,0.0,3.75,0.6875,4.09,0.7725,ヴィアイン浅草,浅草,3.96,0.74,3.72,0.68,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=630
5,2,3.39,0.5975,0.759938544267,銀座8丁目・並木通りに位置するレンガ色の建物,0.26,0.900740740741,3.65,0.6625,7901.0,767,0.0,4.49,0.8725,3.93,0.7325,銀座グランドホテル(旧：ホテルコムズ銀座）,新橋,3.8,0.7,3.78,0.695,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=767
5,3,3.41,0.6025,0.858882273862,【池袋東口5分！サンシャイン60近く】新鮮野菜と手作り料理の朝食が自慢。wifiルータ貸し出し中♪,0.477,0.793580246914,3.77,0.6925,5325.0,1128,1.0,4.09,0.7725,4.48,0.87,ホテルグランドシティ,池袋,3.71,0.6775,3.97,0.7425,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1128
5,0,3.6,0.65,0.798770885347,都会に息づく静寂の趣きゆったりとくつろげる和風旅館,0.641,0.712592592593,3.47,0.6175,6890.0,1186,0.0,3.68,0.67,3.3,0.575,ホテル江戸屋,御茶ノ水,3.65,0.6625,3.89,0.7225,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1186
5,4,3.5,0.625,0.842519685039,駅チカ 都心にありながら自然のやすらぎに恵まれたホテル（JR東日本ホテルズ）,0.543,0.760987654321,3.4,0.6,5751.0,1725,1.0,3.97,0.7425,3.46,0.615,シーサイドホテル芝弥生＜ＪＲ東日本ホテルズ＞,浜松町,3.59,0.6475,3.74,0.685,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1725
5,4,3.21,0.5525,0.785327443826,渋谷駅から徒歩7分　コンビニはすぐ隣　☆ビジネスはもちろんショッピングに♪,0.62,0.722962962963,3.31,0.5775,7240.0,1770,0.0,4.34,0.835,3.54,0.635,渋谷東武ホテル,渋谷,3.56,0.64,3.41,0.6025,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1770
5,4,3.08,0.52,0.814518916843,羽田空港や東京駅へのアクセスに最高の立地です。全室インターネット無料（光回線）利用可能,0.429,0.817283950617,3.31,0.5775,6480.0,1927,0.0,4.36,0.84,3.0,0.5,芝大門ホテル,浜松町,3.31,0.5775,3.64,0.66,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1927
5,2,3.69,0.6725,0.821432686768,上野駅から徒歩５分、1Fコンビニ、和室洋室がある、利便性の優れたホテルです。,0.443,0.81037037037,3.5,0.625,6300.0,4801,1.0,4.06,0.765,3.83,0.7075,上野　ＮＥＷ伊豆ホテル,上野,3.56,0.64,3.94,0.735,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4801
5,2,3.82,0.705,0.794507393893,ＪＲ上野駅より徒歩3分！上野公園上野動物園徒歩でいけます。,0.47,0.797037037037,3.9,0.725,7001.0,4977,1.0,4.4,0.85,3.56,0.64,ホテル　丸谷,上野,3.74,0.685,3.84,0.71,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4977
5,3,3.03,0.5075,0.902093335894,羽田空港、都内へのアクセス良好！ＪＲ蒲田駅東口より徒歩１分の好立地,0.171,0.944691358025,3.35,0.5875,4200.0,5385,0.0,4.37,0.8425,4.05,0.7625,グランパークホテル　パネックス東京,蒲田,3.4,0.6,3.43,0.6075,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5385
5,0,3.16,0.54,0.885961206069,モットーは笑顔。1つ1つの接客を大切に本物のサービスを目指すホテル。,0.657,0.704691358025,3.95,0.7375,4620.0,8207,0.0,4.11,0.7775,3.65,0.6625,シティホテル　ロンスター,新宿,3.63,0.6575,3.79,0.6975,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8207
5,4,3.13,0.5325,0.733090071058,東京駅徒歩３分、自然をモチーフにしたスタイリシュな癒しの空間。2004年7月リニューアル。,0.392,0.835555555556,3.53,0.6325,8600.0,8961,0.0,4.63,0.9075,3.14,0.535,八重洲ターミナルホテル,東京,3.41,0.6025,3.65,0.6625,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8961
