n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,kinnennScore,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,tag,url
5,0,3.18,0.545,0.882888419435,羽田空港までモノレールで20分★観光・ビジネスにアクセス抜群！！ 全室無料Wi-F完備！,0.625,0.72049382716,3.54,0.635,4700.0,398,0.0,3.44,0.61,4.39,0.8475,チサンホテル浜松町,浜松町,3.53,0.6325,3.64,0.66,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=398
5,3,3.56,0.64,0.965469560207,東京ドームまですぐという至便な立地ながら大通りより一本入った閑静なたたずまいのホテル。朝食サービス付,0.442,0.810864197531,4.19,0.7975,2550.0,462,1.0,4.16,0.79,3.83,0.7075,ホテルウィングインターナショナル後楽園,水道橋,3.72,0.68,4.32,0.83,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=462
5,0,3.23,0.5575,0.940503168811,客室の窓からは浅草寺の境内がのぞめる部屋もあり散策が楽しめる。,0.539,0.762962962963,3.55,0.6375,3200.0,630,0.0,3.75,0.6875,4.09,0.7725,ヴィアイン浅草,浅草,3.96,0.74,3.72,0.68,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=630
5,2,3.58,0.645,0.794507393893,ビジネスや観光の拠点として幅広くご利用いただけます。ご宿泊頂きましたお客様に朝食バイキングサービス,0.425,0.819259259259,3.86,0.715,7001.0,716,0.0,3.94,0.735,4.21,0.8025,アートホテルズ浜松町,浜松町,4.33,0.8325,3.89,0.7225,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=716
5,1,3.13,0.5325,0.870366813904,東京メトロ副都心線池袋駅から徒歩１分で交通至便。シングルルームには、テンピュールの枕を使用。,0.385,0.839012345679,3.4,0.6,5026.0,996,0.0,3.9,0.725,3.5,0.625,ホテルスタープラザ池袋,池袋,3.55,0.6375,3.6,0.65,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=996
5,0,3.41,0.6025,0.858882273862,【池袋東口5分！サンシャイン60近く】新鮮野菜と手作り料理の朝食が自慢。wifiルータ貸し出し中♪,0.477,0.793580246914,3.77,0.6925,5325.0,1128,1.0,4.09,0.7725,4.48,0.87,ホテルグランドシティ,池袋,3.71,0.6775,3.97,0.7425,true3,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1128
5,3,3.61,0.6525,0.788745918955,全室地デジ液晶TV設置!旅先がオフィスに、マイルームに変身!,0.716,0.675555555556,3.65,0.6625,7151.0,1556,1.0,4.13,0.7825,3.82,0.705,ホテル・パークサイド＜東京／上野＞,上野,3.82,0.705,3.7,0.675,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1556
5,2,3.79,0.6975,0.897484155944,ＪＲ上野駅から徒歩２分・コンビニまで３０秒と好立地！全館ネット接続可能（無料）☆,0.312,0.875061728395,3.78,0.695,4320.0,1680,1.0,4.48,0.87,4.14,0.785,上野東金屋ホテル,上野,3.91,0.7275,4.17,0.7925,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1680
5,3,3.58,0.645,0.73074707125,東京の主要エリアへ自在にアクセス。,0.3,0.880987654321,3.68,0.67,8661.0,1764,0.0,4.43,0.8575,4.09,0.7725,ホテルユニゾ新橋,新橋,3.97,0.7425,3.83,0.7075,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1764
5,1,3.21,0.5525,0.785327443826,渋谷駅から徒歩7分　コンビニはすぐ隣　☆ビジネスはもちろんショッピングに♪,0.62,0.722962962963,3.31,0.5775,7240.0,1770,0.0,4.34,0.835,3.54,0.635,渋谷東武ホテル,渋谷,3.56,0.64,3.41,0.6025,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1770
5,1,3.08,0.52,0.814518916843,羽田空港や東京駅へのアクセスに最高の立地です。全室インターネット無料（光回線）利用可能,0.429,0.817283950617,3.31,0.5775,6480.0,1927,0.0,4.36,0.84,3.0,0.5,芝大門ホテル,浜松町,3.31,0.5775,3.64,0.66,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1927
5,3,3.54,0.635,0.748454004225,◆阪急阪神第一ホテルグループ◆ 都会の隠れ家をコンセプト、銀座・新橋にも近くて便利。,0.372,0.845432098765,4.0,0.75,8200.0,2877,1.0,4.23,0.8075,3.75,0.6875,第一ホテルアネックス,新橋,3.69,0.6725,3.54,0.635,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2877
