n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,url
5,0,2.73,0.4325,0.978913001728,東京メトロ銀座線4番出口・都営浅草線A5番出口・東武線正面出口・各徒歩1分,0.582,0.741728395062,2.88,0.47,2200.0,15877,4.06,0.765,2.5,0.375,ホテル　カワセ,浅草,2.76,0.44,3.18,0.545,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=15877
5,3,2.93,0.4825,0.938966775495,夫婦で40年夫婦善哉風に経営してきました。3丁目の夕日の映画のようなレトロな和室です。　　　,0.486,0.789135802469,2.93,0.4825,3240.0,18312,4.61,0.9025,5.0,1.0,一富士旅館＜東京都＞,浅草,3.11,0.5275,3.61,0.6525,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18312
5,3,3.03,0.5075,0.902093335894,羽田空港、都内へのアクセス良好！ＪＲ蒲田駅東口より徒歩１分の好立地,0.171,0.944691358025,3.35,0.5875,4200.0,5385,4.37,0.8425,4.05,0.7625,グランパークホテル　パネックス東京,蒲田,3.4,0.6,3.43,0.6075,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5385
5,1,3.72,0.68,0.879969272134,２０１１年１１月開業。都内名所、羽田空港に抜群のアクセス。最新設備とＣＯＯＬなデザイナーズルーム。,0.524,0.77037037037,3.73,0.6825,4776.0,134923,3.94,0.735,3.69,0.6725,相鉄フレッサイン　浜松町大門,浜松町,3.9,0.725,3.81,0.7025,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=134923
5,1,3.99,0.7475,0.890570386019,ＪＲ神田駅（東京駅隣）から徒歩１分。男女大浴場完備。インターネット接続無料（全室有線・無線ＬＡＮ),0.1,0.97975308642,3.36,0.59,4500.0,2958,4.51,0.8775,3.73,0.6825,セントラルホテル＜東京都＞,神田（東京）,3.13,0.5325,3.6,0.65,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2958
5,3,3.33,0.5825,0.919377760707,２０１２年５月１８日リニューアルオープン！浅草寺すぐ！ビジネス・観光拠点に！女性専用フロアあり,0.421,0.821234567901,3.48,0.62,3750.0,30094,3.52,0.63,3.5,0.625,浅草ホテル　和草(旧　ホテル栃木屋本店）,浅草,3.25,0.5625,3.7,0.675,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=30094
5,3,2.86,0.465,0.87136546956,池袋駅徒歩7分！羽根布団使用。全館WiFi接続OK高速ＬＡＮ回線完備。,0.583,0.741234567901,2.89,0.4725,5000.0,7055,3.55,0.6375,4.23,0.8075,ホテル　オーエド＜HOTEL　OHEDO＞,池袋,3.27,0.5675,3.16,0.54,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=7055
5,0,3.46,0.615,0.934818513539,宿泊者無料の露天風呂・大浴場・サウナを男性用・女性用共に完備。池袋駅西口から徒歩3分。,0.355,0.853827160494,2.94,0.485,3348.0,18319,4.01,0.7525,2.91,0.4775,池袋ロイヤルホテル,池袋,3.12,0.53,2.93,0.4825,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18319
5,1,3.87,0.7175,0.928980218936,禁煙・喫煙をフロアー毎にわけております。門限を１時で設定しております。,0.512,0.776296296296,3.72,0.68,3500.0,56975,4.2,0.8,3.4,0.6,ホテルＮＥＯ東京,南千住,3.93,0.7325,3.79,0.6975,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=56975
5,0,2.83,0.4575,0.955867101978,☆現金会員値特別価格での予約→03-3433-0006（楽天の場合「プラン一覧」での表示価格です。）,0.245,0.908148148148,2.25,0.3125,2800.0,17938,3.85,0.7125,3.0,0.5,レインボーホテル,新橋,2.05,0.2625,2.75,0.4375,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=17938
5,1,3.24,0.56,0.927021317457,全室32型ワイド液晶TVにモデルチェンジ、Ｗｉ－Ｆｉ無料 、光フィバー有線ＬＡＮ完備！,0.362,0.85037037037,3.4,0.6,3551.0,51734,3.91,0.7275,3.24,0.56,ホテルビスタ蒲田東京,蒲田,3.89,0.7225,3.73,0.6825,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=51734
5,3,2.82,0.455,0.917418859228,都内各所に交通至便。ビジネス、観光ともに最適なホテルです。,0.902,0.583703703704,3.38,0.595,3801.0,922,3.73,0.6825,2.81,0.4525,センターホテル東京,東京,3.3,0.575,3.42,0.605,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=922
5,3,2.73,0.4325,0.957787593624,昔ながらの韓国家庭料理をご提供しております。是非ご賞味下さいませ。,0.623,0.721481481481,3.0,0.5,2750.0,28570,3.55,0.6375,3.89,0.7225,ビジネスホテル韓国館,池袋,2.9,0.475,2.85,0.4625,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28570
