n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,url
5,4,2.8,0.45,0.862684847321,上野駅から徒歩５分。アメ横、上野動物園にも近い。ディスニーランドへも電車で３０分圏内です！,0.419,0.822222222222,3.28,0.57,5226.0,29184,4.1,0.775,3.15,0.5375,ホテルサンターガス　上野店,上野,3.29,0.5725,3.48,0.62,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=29184
5,3,3.2,0.55,0.904974073363,3/24リニューアル!ビジネスはもちろん、浅草上野の観光や今話題の「秋葉原」へも、つくばTX線で２駅,0.498,0.783209876543,3.41,0.6025,4125.0,70659,3.26,0.565,3.11,0.5275,東横イン浅草千束つくばエクスプレス,浅草,3.74,0.685,3.78,0.695,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=70659
5,3,3.4,0.6,0.833877472633,3名・4名1室でも泊まれる西新宿の隠れ家的なホテルです。和洋バイキングが大人気♪,0.891,0.589135802469,3.72,0.68,5976.0,107778,3.74,0.685,4.12,0.78,サンメンバーズ東京新宿,新宿,3.87,0.7175,3.95,0.7375,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=107778
5,1,3.6,0.65,0.769541002497,都内主要地へ行くにも交通便利。絶好のロケーション。,0.323,0.86962962963,3.79,0.6975,7651.0,15878,4.2,0.8,3.77,0.6925,ホテル東京ガーデンパレス,御茶ノ水,3.81,0.7025,4.0,0.75,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=15878
5,3,3.54,0.635,0.857922028039,東京駅に至近の宿泊特化型ホテル。万全のセキュリティで女性のお客様も安心。ビジネス、観光に最適です。,0.709,0.679012345679,3.77,0.6925,5350.0,134922,4.16,0.79,2.75,0.4375,相鉄フレッサイン　東京京橋,東京,3.9,0.725,3.71,0.6775,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=134922
5,1,3.03,0.5075,0.902093335894,羽田空港、都内へのアクセス良好！ＪＲ蒲田駅東口より徒歩１分の好立地,0.171,0.944691358025,3.35,0.5875,4200.0,5385,4.37,0.8425,4.05,0.7625,グランパークホテル　パネックス東京,蒲田,3.4,0.6,3.43,0.6075,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5385
5,0,3.84,0.71,0.787785673132,★Wi-Fi無料サービス開始★羽田空港・都心・横浜へアクセス抜群★観光、ビジネスの拠点に！★,0.367,0.847901234568,4.05,0.7625,7176.0,109067,4.2,0.8,4.0,0.75,京急ＥＸイン　蒲田,蒲田,4.18,0.795,4.01,0.7525,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=109067
5,3,3.16,0.54,0.885961206069,モットーは笑顔。1つ1つの接客を大切に本物のサービスを目指すホテル。,0.657,0.704691358025,3.95,0.7375,4620.0,8207,4.11,0.7775,3.65,0.6625,シティホテル　ロンスター,新宿,3.63,0.6575,3.79,0.6975,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8207
5,2,3.13,0.5325,0.902093335894,窮屈なビジネスホテルが多い中、ゆったりとしたお部屋で快適にお過ごし頂けるホテルです。駅からも近い。,0.147,0.956543209877,3.05,0.5125,4200.0,44059,4.29,0.8225,0.0,-0.25,大塚シティホテル,大塚（東京）,3.42,0.605,3.63,0.6575,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=44059
5,2,2.0,0.25,0.892452467832,ビジネスや観光に便利な池袋駅より徒歩６分。各部屋で無料の無線ＬＡＮがご利用になれます。,0.582,0.741728395062,1.83,0.2075,4451.0,130586,2.71,0.4275,0.0,-0.25,ホテル昌庭,池袋,2.14,0.285,2.43,0.3575,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=130586
5,0,3.86,0.715,0.909775302477,近所にコンビニ、銀座や汐留・お台場・丸の内どこへ行くにも絶好の立地。観光やビジネスに最適,0.45,0.806913580247,3.93,0.7325,4000.0,79388,3.9,0.725,4.17,0.7925,日比谷シティホテル,新橋,4.0,0.75,4.08,0.77,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=79388
5,1,2.94,0.485,0.905934319186,◆全室高速ＬＡＮ、空気清浄機有完備。一部客室にはＤＶＤプレイヤーもあり。,0.293,0.884444444444,3.33,0.5825,4100.0,2335,3.76,0.69,4.0,0.75,ホテルサンライン蒲田,蒲田,3.56,0.64,3.7,0.675,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2335
5,3,3.88,0.72,0.756097560976,皇居の水と緑の優しい風景に包まれたホテル,2.084,0.0,4.05,0.7625,8001.0,11039,4.25,0.8125,3.86,0.715,ホテルグランドアーク半蔵門,東京,4.37,0.8425,3.94,0.735,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11039
5,0,3.82,0.705,0.77722296908,JR渋谷駅新南口直結！！ビジネスでのご利用はもちろん、観光スポットへのアクセスも抜群です！,0.324,0.869135802469,4.0,0.75,7451.0,14112,4.27,0.8175,3.86,0.715,ホテルメッツ渋谷　東京,渋谷,4.08,0.77,4.02,0.755,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=14112
5,0,3.75,0.6875,0.859804109852,浅草駅より徒歩３分。優雅さと気品に満ちたルーム。本館男性大浴場サウナあり。,0.316,0.873086419753,3.83,0.7075,5301.0,18476,4.57,0.8925,4.0,0.75,浅草セントラルホテル,浅草,3.92,0.73,4.14,0.785,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18476
5,4,2.23,0.3075,0.846360668331,池袋駅東口から3分　安心の低価格　チェックアウト12時　ＬＡＮ接続無料　シアターグリーンも歩いてすぐ,0.364,0.849382716049,2.39,0.3475,5651.0,29229,4.09,0.7725,2.75,0.4375,東口池袋ロイヤルホテル,池袋,2.39,0.3475,2.47,0.3675,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=29229
5,1,3.7,0.675,0.870674092568,ＪＲ上野駅入谷出口より徒歩1分!朝はパンと飲み物をサービス！全室高速インターネット接続！,0.223,0.919012345679,3.5,0.625,5018.0,9518,4.4,0.85,4.0,0.75,サットンプレイスホテル上野,上野,3.9,0.725,3.8,0.7,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=9518
5,0,4.37,0.8425,0.811791818706,東京駅から徒歩3分。男女別の大浴場「八重桜の湯」は健康イオン水大浴場と炭酸泉がお楽しみいただけます。,0.361,0.850864197531,4.18,0.795,6551.0,141356,4.79,0.9475,3.81,0.7025,スーパーホテルＬｏｈａｓ東京駅八重洲中央口　八重桜の湯,東京,4.3,0.825,4.36,0.84,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=141356
5,4,2.55,0.3875,0.826963702708,品川１０分、横浜２０分とアクセス抜群です。ビジネスやレジャーの拠点としてご利用ください。,0.369,0.846913580247,3.14,0.535,6156.0,108336,3.23,0.5575,2.67,0.4175,東横イン蒲田２,蒲田,3.24,0.56,3.38,0.595,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108336
5,1,3.35,0.5875,0.773036297292,ＪＲ新宿駅から徒歩１分のベストロケーション。ビジネスやレジャーの拠点として最適の空間です。,0.169,0.945679012346,3.72,0.68,7560.0,28466,4.83,0.9575,3.44,0.61,セントラルホテル東京,新宿,3.72,0.68,3.66,0.665,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28466
