n_clusters,cluster,bathAverage,bathScore,chargeScore,description,distance,distanceScore,equipmentAverage,equipmentScore,hotelMiddleCharge,id,kinnennScore,locationAverage,locationScore,mealAverage,mealScore,name,nearestStation,roomAverage,roomScore,serviceAverage,serviceScore,tag,url
3,2,3.5,0.625,0.929710005761,ＪＲ蒲田駅徒歩0分！別館”和”の温泉＋岩盤浴が付いてるオトクなプランあり！ＶＯＤプランもオススメ！,0.1,0.97975308642,3.62,0.655,3481.0,101,1.0,4.76,0.94,3.79,0.6975,シティホテル弘城,蒲田,3.4,0.6,3.92,0.73,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=101
3,2,3.56,0.64,0.965469560207,東京ドームまですぐという至便な立地ながら大通りより一本入った閑静なたたずまいのホテル。朝食サービス付,0.442,0.810864197531,4.19,0.7975,2550.0,462,1.0,4.16,0.79,3.83,0.7075,ホテルウィングインターナショナル後楽園,水道橋,3.72,0.68,4.32,0.83,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=462
3,1,2.55,0.3875,0.909775302477,上野駅正面に位置し、交通至便。全室無料Wi－Fi接続。空調は個別温度調整可能。,0.29,0.885925925926,3.27,0.5675,4000.0,1500,0.0,4.75,0.9375,3.75,0.6875,ツーリストホテル,上野,3.33,0.5825,3.92,0.73,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1500
3,1,3.43,0.6075,0.88861148454,JR新宿駅東口から徒歩８分。広々お部屋　全室セミダブルベッド　ゆったりバスタブ。門限なし。,0.801,0.633580246914,3.53,0.6325,4551.0,1630,0.0,3.56,0.64,4.41,0.8525,政府登録ホテル白川郷,新宿,3.73,0.6825,3.61,0.6525,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1630
3,2,3.79,0.6975,0.897484155944,ＪＲ上野駅から徒歩２分・コンビニまで３０秒と好立地！全館ネット接続可能（無料）☆,0.312,0.875061728395,3.78,0.695,4320.0,1680,1.0,4.48,0.87,4.14,0.785,上野東金屋ホテル,上野,3.91,0.7275,4.17,0.7925,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1680
3,0,3.36,0.59,0.890570386019,西新宿超高層ビル群に隣接。中央公園に面し閑静な環境　都内各所へアクセス至便,1.084,0.493827160494,3.65,0.6625,4500.0,1997,1.0,3.68,0.67,4.11,0.7775,新宿ニューシティホテル,新宿,3.74,0.685,3.76,0.69,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1997
3,2,3.69,0.6725,0.821432686768,上野駅から徒歩５分、1Fコンビニ、和室洋室がある、利便性の優れたホテルです。,0.443,0.81037037037,3.5,0.625,6300.0,4801,1.0,4.06,0.765,3.83,0.7075,上野　ＮＥＷ伊豆ホテル,上野,3.56,0.64,3.94,0.735,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4801
3,1,3.79,0.6975,0.775302477434,地上43階の超高層ホテル★JR水道橋駅地下鉄4線の駅から徒歩1～6分と抜群のロケーション♪,0.18,0.94024691358,3.96,0.74,7501.0,4805,0.0,4.65,0.9125,4.07,0.7675,東京ドームホテル,水道橋,4.36,0.84,4.09,0.7725,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4805
3,1,3.03,0.5075,0.902093335894,羽田空港、都内へのアクセス良好！ＪＲ蒲田駅東口より徒歩１分の好立地,0.171,0.944691358025,3.35,0.5875,4200.0,5385,0.0,4.37,0.8425,4.05,0.7625,グランパークホテル　パネックス東京,蒲田,3.4,0.6,3.43,0.6075,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5385
3,0,3.27,0.5675,0.868177453428,交通の便もよく、ビジネスにご旅行に、好立地！東京スカイツリーまで15分で行けます☆,0.527,0.768888888889,3.09,0.5225,5083.0,5627,1.0,3.36,0.59,3.67,0.6675,チサンホテル上野,上野,3.64,0.66,3.36,0.59,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5627
3,1,2.86,0.465,0.87136546956,池袋駅徒歩7分！羽根布団使用。全館WiFi接続OK高速ＬＡＮ回線完備。,0.583,0.741234567901,2.89,0.4725,5000.0,7055,0.0,3.55,0.6375,4.23,0.8075,ホテル　オーエド＜HOTEL　OHEDO＞,池袋,3.27,0.5675,3.16,0.54,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=7055
3,2,3.13,0.5325,0.8646437488,◆池袋駅北口前！３０秒！ ◆これ以上無い、ベストロケーション・ベストアクセスホテル。 （２０a出口）,0.169,0.945679012346,3.25,0.5625,5175.0,7599,1.0,4.8,0.95,4.0,0.75,ホテルサンシティ池袋,池袋,3.27,0.5675,3.4,0.6,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=7599
3,0,3.15,0.5375,0.885730747071,池袋駅東口徒歩8分≪女性用アメニティ無料配布中≫【近隣にコンビニ、２４時間スーパーあり】,0.724,0.671604938272,3.57,0.6425,4626.0,7903,1.0,3.56,0.64,4.0,0.75,ホテルウィングインターナショナル池袋,池袋,3.58,0.645,3.72,0.68,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=7903
3,1,4.0,0.75,0.783022853851,JR御茶ノ水駅徒歩２分、JR秋葉原駅まで徒歩６分、東京ドーム・日本武道館も至近の好立地！,0.282,0.88987654321,4.13,0.7825,7300.0,8290,0.0,4.32,0.83,4.57,0.8925,お茶の水ホテルジュラク,御茶ノ水,4.33,0.8325,4.08,0.77,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8290
3,0,3.88,0.72,0.756097560976,皇居の水と緑の優しい風景に包まれたホテル,2.084,0.0,4.05,0.7625,8001.0,11039,1.0,4.25,0.8125,3.86,0.715,ホテルグランドアーク半蔵門,東京,4.37,0.8425,3.94,0.735,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11039
3,2,3.45,0.6125,0.775686575763,新宿駅西口徒歩３分、高速バスターミナルより徒歩3分　空港リムジンバス乗り場より徒歩5分　,0.403,0.83012345679,3.69,0.6725,7491.0,11230,1.0,4.59,0.8975,3.73,0.6825,かどやホテル＜東京都＞,新宿,3.78,0.695,3.96,0.74,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11230
3,2,4.28,0.82,0.45938160169,全室19階以上の高層階から広がる、素晴らしい眺望をお楽しみください。,0.314,0.874074074074,4.15,0.7875,15726.0,11275,1.0,4.51,0.8775,4.3,0.825,セルリアンタワー東急ホテル,渋谷,4.51,0.8775,4.29,0.8225,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11275
3,0,3.39,0.5975,0.880929517957,新宿歌舞伎町のビジネスホテル★期間限定割引実施中★,0.739,0.664197530864,3.77,0.6925,4751.0,16373,1.0,3.8,0.7,3.67,0.6675,ホテル　シェーナ,新宿,3.6,0.65,3.77,0.6925,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=16373
3,0,2.96,0.49,0.878663337814,池袋駅徒歩５分♪朝食無料♪１階にミニスーパーまいばすけっと有り♪,0.56,0.752592592593,3.61,0.6525,4810.0,17979,1.0,3.71,0.6775,3.85,0.7125,スーパーホテルＩｎｎ池袋駅北口（旧　スーパーホテルＣｉｔｙ池袋北口）,池袋,3.73,0.6825,3.93,0.7325,true1,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=17979
3,2,4.08,0.77,0.9107355483,JR蒲田駅東口から徒歩１分！羽田空港行きシャトルバス乗り場も徒歩1分です。！,0.135,0.962469135802,4.14,0.785,3975.0,18246,1.0,4.49,0.8725,4.1,0.775,アーヴェストホテル蒲田（東口）,蒲田,4.12,0.78,4.01,0.7525,true2,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18246
3,0,2.93,0.4825,0.938966775495,夫婦で40年夫婦善哉風に経営してきました。3丁目の夕日の映画のようなレトロな和室です。　　　,0.486,0.789135802469,2.93,0.4825,3240.0,18312,1.0,4.61,0.9025,5.0,1.0,一富士旅館＜東京都＞,浅草,3.11,0.5275,3.61,0.6525,true0,http://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18312
